id,user,place,date,content,likeCount,retweetCount,replyCount,lang,sourceLabel,media
1.52003E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-04-29 13:26:45+00:00,"🇨🇦 C-GHPV #AIRCANADA #ACA81: 3.4mi away heading WNW, travelling 521mph @ 38000ft [Air Canada - #BOEING 787-8] [97 Tracked Flights @ 02:26:10 PM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 2 times before! https://t.co/zv3Du9qV6x",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FRg85m-XsAEyj3O?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FRg85m-XsAEyj3O?format=jpg&name=large'}]"
1.52003E+18,"{'username': 'InfinitusCap', 'id': 1359600942, 'displayname': 'Infinitus Capital', 'description': 'Quants running a private hedge fund, making automated trades in various capital markets incl. #Bitcoin $CME #Futures ~ #CL_F #ES_F #NQ_F #YM_F #RTY_F #ZN_F etc.', 'rawDescription': 'Quants running a private hedge fund, making automated trades in various capital markets incl. #Bitcoin $CME #Futures ~ #CL_F #ES_F #NQ_F #YM_F #RTY_F #ZN_F etc.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 4, 17, 14, 56, 16, tzinfo=datetime.timezone.utc), 'followersCount': 3220, 'friendsCount': 455, 'statusesCount': 76872, 'favouritesCount': 27426, 'listedCount': 105, 'mediaCount': 26173, 'location': 'Toronto, Canada', 'protected': False, 'linkUrl': 'http://infinituscapital.ca', 'linkTcourl': 'http://t.co/KWpaGi5u7v', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/492864664707936257/ErEYiGi9_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1359600942/1464695407', 'label': None}",,2022-04-29 13:02:21+00:00,"This is wild.  #PentUpDemand 

Canadians are lining up at ------&gt; 4am in front of the passport office.   

The office opens at 8am!   And by the time the office opens, there are hundreds of people in line.

.
$AC.TO #AirCanada going to see record #travel numbers this summer
 . https://t.co/FLRfxym4Al",2,0,1,en,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/FRg22kLXMAAzcx4?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FRg22kLXMAAzcx4?format=jpg&name=large'}]"
1.52002E+18,"{'username': 'jasonChampton', 'id': 297625395, 'displayname': 'Jason Hampton 🇺🇦', 'description': 'Husband. Dad. Coffee. Beer. Airplanes. Outdoorsy stuff. #Coffee #Beer #AvGeek #Planespotter #yyc', 'rawDescription': 'Husband. Dad. Coffee. Beer. Airplanes. Outdoorsy stuff. #Coffee #Beer #AvGeek #Planespotter #yyc', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 5, 12, 20, 38, 1, tzinfo=datetime.timezone.utc), 'followersCount': 733, 'friendsCount': 1691, 'statusesCount': 46352, 'favouritesCount': 28557, 'listedCount': 43, 'mediaCount': 7552, 'location': 'Calgary, Alberta', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1461351254278373392/LH878kp__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/297625395/1653483982', 'label': None}","{'fullName': 'Calgary, Alberta', 'name': 'Calgary', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}",2022-04-29 12:45:17+00:00,"Full reverse. Air Canada AC317, YOW to YYC, a Boeing 737 MAX 8 reg. C-GEHQ revering thrust and slowing after landing runway 17L #yyc #avgeek #aviation #aviationphotography #planespotting #planespotter #aircanada #737max8 https://t.co/EQEpwxjHw3",0,0,0,en,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/FRgzaGRVUAAOBfH?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FRgzaGRVUAAOBfH?format=jpg&name=large'}]"
1.52002E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-04-29 12:23:51+00:00,"🇨🇦 C-FNNQ #AIRCANADA #ACA855: 1.7mi away heading WNW, travelling 316mph @ 9025ft [Air Canada - #BOEING 777-333] [100 Tracked Flights @ 01:23:08 PM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 18 times before! https://t.co/S4H8krlAC4",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FRgugHhWQAAag_1?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FRgugHhWQAAag_1?format=jpg&name=large'}]"
1.52001E+18,"{'username': 'mohmmedshameer', 'id': 1460633826, 'displayname': 'Mohammed Shameer', 'description': 'Public Relation Specialist | Branding | Digital marketing | Business growth strategy 🇮🇳 🇶🇦 🇨🇦', 'rawDescription': 'Public Relation Specialist | Branding | Digital marketing | Business growth strategy 🇮🇳 🇶🇦 🇨🇦', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 5, 26, 21, 14, 22, tzinfo=datetime.timezone.utc), 'followersCount': 66, 'friendsCount': 688, 'statusesCount': 173, 'favouritesCount': 290, 'listedCount': 1, 'mediaCount': 43, 'location': 'Mississauga, Ontario', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/718907268125892608/-MnMFga9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1460633826/1500240016', 'label': None}",,2022-04-29 11:54:01+00:00,"URGENT - Need assistance from @AirCanada The airline has cancelled the flight but no proper information. How can I reach the customer support for rescheduling details. 

#aircanada #CustomerService #Help",0,1,1,en,Twitter for Android,
1.51997E+18,"{'username': 'speedbirdhd', 'id': 1111068040697831424, 'displayname': 'speedbirdhd', 'description': 'SpeedbirdHD is an avid aviation enthusiast who currently resides in Los Angeles who shares his spotting experiences from around the world.', 'rawDescription': 'SpeedbirdHD is an avid aviation enthusiast who currently resides in Los Angeles who shares his spotting experiences from around the world.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 3, 28, 0, 50, 38, tzinfo=datetime.timezone.utc), 'followersCount': 762, 'friendsCount': 91, 'statusesCount': 918, 'favouritesCount': 212, 'listedCount': 8, 'mediaCount': 221, 'location': 'California, USA', 'protected': False, 'linkUrl': 'http://www.instagram.com/speedbirdhd', 'linkTcourl': 'https://t.co/f0sKjFmIG2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1383043682580930565/VlLMnNet_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1111068040697831424/1651492781', 'label': None}",,2022-04-29 09:09:45+00:00,@aircanada B77W getting ready for departure - #aircanada #aircanadacrew #b777300er #b777lovers @ LAX - Los Angeles International Airport https://t.co/OSuUuwkZ4e,0,0,0,en,Instagram,
1.51994E+18,"{'username': 'MartinClarke165', 'id': 28964909, 'displayname': 'Martin Clarke', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 5, 9, 23, 14, tzinfo=datetime.timezone.utc), 'followersCount': 51, 'friendsCount': 202, 'statusesCount': 195, 'favouritesCount': 87, 'listedCount': 0, 'mediaCount': 12, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1254860958717153280/qwiuz1yc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/28964909/1589137988', 'label': None}",,2022-04-29 07:35:26+00:00,@AirCanada still no reply!! #CustomerService they took the money for two flights 6mths ago and then cancelled them and have not refunded us. That’s called theft!  Anyone else having this? #aircanada #Covid_19 #refundpassengers #airlines #customerexperience #poorcustomerservice,1,0,0,en,Twitter for iPhone,
1.51991E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-04-29 05:21:21+00:00,"🇨🇦 C-FVLZ #AIRCANADA #ACA844: 1.2mi away heading ESE, travelling 580mph @ 39000ft [Air Canada - #BOEING 787-9] [67 Tracked Flights @ 06:20:30 AM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 14 times before! https://t.co/wq3sJwHDSu",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FRfNzOIWUAAg-sg?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FRfNzOIWUAAg-sg?format=jpg&name=large'}]"
1.5199E+18,"{'username': 'denis52874745', 'id': 1416041183218913281, 'displayname': 'InfoflightCR', 'description': 'Monitoring  Civil & Interesting Aircraft - Aviation Photography -Aviation, News - ADS-B', 'rawDescription': 'Monitoring  Civil & Interesting Aircraft - Aviation Photography -Aviation, News - ADS-B', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 7, 16, 14, 25, 12, tzinfo=datetime.timezone.utc), 'followersCount': 34, 'friendsCount': 12, 'statusesCount': 21779, 'favouritesCount': 0, 'listedCount': 1, 'mediaCount': 2705, 'location': 'Costa Rica', 'protected': False, 'linkUrl': 'https://github.com/kx1t/docker-planefence', 'linkTcourl': 'https://t.co/ViUoMJ1sAf', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1499142418960166916/JwKmre6l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1416041183218913281/1646258574', 'label': None}",,2022-04-29 04:29:54+00:00,"ICAO: C0103A
Flt: ACA093 #AirCanada
First seen: 2022/04/28 22:28:59
Min Alt: 36000 ft MSL
Min Dist: 85.83 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/kjSkya36GZ",0,0,0,en,planefen,
1.51984E+18,"{'username': 'jasonChampton', 'id': 297625395, 'displayname': 'Jason Hampton 🇺🇦', 'description': 'Husband. Dad. Coffee. Beer. Airplanes. Outdoorsy stuff. #Coffee #Beer #AvGeek #Planespotter #yyc', 'rawDescription': 'Husband. Dad. Coffee. Beer. Airplanes. Outdoorsy stuff. #Coffee #Beer #AvGeek #Planespotter #yyc', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 5, 12, 20, 38, 1, tzinfo=datetime.timezone.utc), 'followersCount': 733, 'friendsCount': 1691, 'statusesCount': 46352, 'favouritesCount': 28557, 'listedCount': 43, 'mediaCount': 7552, 'location': 'Calgary, Alberta', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1461351254278373392/LH878kp__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/297625395/1653483982', 'label': None}","{'fullName': 'Calgary, Alberta', 'name': 'Calgary', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}",2022-04-29 00:36:40+00:00,Air Canada Airbus A320-211 reg. C-FMSX taking off runway 17L at YYC for YOW on 04-25-2022 #yyc #avgeek #aviation #aviationphotography #aviationlovers #planespotter #planespotting #airbus #aircanada https://t.co/o9zEk4yQzq,1,1,0,en,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/FReMo7gUUAEa4s7?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FReMo7gUUAEa4s7?format=jpg&name=large'}]"
1.51982E+18,"{'username': 'ValueVenture_', 'id': 958142178198413312, 'displayname': 'Value Venture Investing.', 'description': 'Find me on youtube! Value Venture Investing. This channel aims to provide a simplified education on basic finance, stock picks, and general discussion.', 'rawDescription': 'Find me on youtube! Value Venture Investing. This channel aims to provide a simplified education on basic finance, stock picks, and general discussion.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 1, 30, 0, 57, 51, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 4, 'statusesCount': 168, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 121, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/958143974929195008/sAPD6dRL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/958142178198413312/1517274249', 'label': None}",,2022-04-28 23:32:04+00:00,"Air Canada Earnings Analysis.

https://t.co/HvAcYHRcHZ

#aircanada #Airlines #stocks",0,0,0,en,Twitter Web App,
1.51978E+18,"{'username': 'SimLabWA', 'id': 97099054, 'displayname': 'Simon Labbe', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 12, 16, 0, 46, 44, tzinfo=datetime.timezone.utc), 'followersCount': 17, 'friendsCount': 89, 'statusesCount': 116, 'favouritesCount': 1088, 'listedCount': 1, 'mediaCount': 3, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/652526563620073472/-fxpYxHg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/97099054/1444409465', 'label': None}",,2022-04-28 20:45:49+00:00,"#AirCanada, #LateAgain. 3 out of 4 flights this trip.",0,0,0,en,Twitter for iPhone,
1.51977E+18,"{'username': 'MightyTravels', 'id': 1055221626, 'displayname': 'Mighty Travels Premium', 'description': 'Algorithmic and human intelligence will save you up to 90% on airfare tickets and hotels. Sign up for free.', 'rawDescription': 'Algorithmic and human intelligence will save you up to 90% on airfare tickets and hotels. Sign up for free.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 1, 2, 14, 25, 12, tzinfo=datetime.timezone.utc), 'followersCount': 3864, 'friendsCount': 401, 'statusesCount': 161045, 'favouritesCount': 8910, 'listedCount': 182, 'mediaCount': 8030, 'location': '', 'protected': False, 'linkUrl': 'https://www.mightytravels.com/twitter/', 'linkTcourl': 'https://t.co/C00LG1147H', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1521555595899260928/CMA3jbpR_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1055221626/1578456636', 'label': None}",,2022-04-28 20:03:27+00:00,"🇮🇹  Air Canada $2,363 (San Francisco ✈️  Rome) Business Class 🌇🚀
#cheapflights #aircanada #travel #rome #Italy 

https://t.co/1Ibg4XBcJS https://t.co/IWrzEoiYjK",0,0,0,en,Twitter Web App,"[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1519767862931460096/pu/img/XMXlC2vCl4RrBfOO.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1519767862931460096/pu/vid/480x270/db01BQUxWJemqeXF.mp4?tag=12', 'bitrate': 256000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1519767862931460096/pu/vid/1280x720/dzT3cxQRJipcI9Ed.mp4?tag=12', 'bitrate': 2176000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1519767862931460096/pu/vid/640x360/RvseeN-1MQzu8oBy.mp4?tag=12', 'bitrate': 832000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1519767862931460096/pu/pl/uiTKxwzktaBy3JcS.m3u8?tag=12&container=fmp4', 'bitrate': None}], 'duration': 12.0, 'views': 31}]"
1.51976E+18,"{'username': 'denis52874745', 'id': 1416041183218913281, 'displayname': 'InfoflightCR', 'description': 'Monitoring  Civil & Interesting Aircraft - Aviation Photography -Aviation, News - ADS-B', 'rawDescription': 'Monitoring  Civil & Interesting Aircraft - Aviation Photography -Aviation, News - ADS-B', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 7, 16, 14, 25, 12, tzinfo=datetime.timezone.utc), 'followersCount': 34, 'friendsCount': 12, 'statusesCount': 21779, 'favouritesCount': 0, 'listedCount': 1, 'mediaCount': 2705, 'location': 'Costa Rica', 'protected': False, 'linkUrl': 'https://github.com/kx1t/docker-planefence', 'linkTcourl': 'https://t.co/ViUoMJ1sAf', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1499142418960166916/JwKmre6l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1416041183218913281/1646258574', 'label': None}",,2022-04-28 19:17:08+00:00,"ICAO: C058C2
Flt: ACA1098 #AirCanada
First seen: 2022/04/28 13:15:21
Min Alt: 6450 ft MSL
Min Dist: 16.97 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/nz638jb6sv",0,0,0,en,planefen,
1.51974E+18,"{'username': 'danes13', 'id': 370697730, 'displayname': 'Dana Reznik', 'description': 'Film & TV. Travel a lot. Fly a ton. Dine out a bunch. Always time for a Cocktail. Love to share my experiences. Changing the World 1 Person, 1 Smile at a time.', 'rawDescription': 'Film & TV. Travel a lot. Fly a ton. Dine out a bunch. Always time for a Cocktail. Love to share my experiences. Changing the World 1 Person, 1 Smile at a time.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 9, 9, 13, 40, 20, tzinfo=datetime.timezone.utc), 'followersCount': 82, 'friendsCount': 125, 'statusesCount': 159, 'favouritesCount': 331, 'listedCount': 2, 'mediaCount': 27, 'location': 'T.O. Have Passport will Travel', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1536018329/image_normal.jpg', 'profileBannerUrl': None, 'label': None}",,2022-04-28 18:02:58+00:00,the Kids are tired of waiting 4 their Refund U took their $ &amp; it has been almost 1 yr @AirCanada has basically stolen $ from Children #NotCool please credit the $ back instead of pretending 2 care #ShameOnYou #AirCanada #AirCanada#PoorCustomerService,1,0,0,en,Twitter Web App,
